id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_609,"Vestido Animal Print/Verde","Vestido Animal Print/Verde 
 
Talla L 
 
Modelo 61719 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/73309720_258452665455096_3344776097461568192_n.jpg,https://georginasj.com/tienda/producto/vestido-animal-print-verde/,"Vestidos","GeorginaSJ",650MXN,in stock,wc_post_id_609,https://georginasj.com/tienda/carrito/?add-to-cart=609,"https://georginasj.com/tienda/wp-content/uploads/2020/06/106165087_886788538497715_3137565146550844378_n.jpg,https://georginasj.com/tienda/wp-content/uploads/2020/06/105668963_905226753288423_5668665155204061685_n.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650MXN,new,published,,
wc_post_id_608,"Vestido BEIGE CURE","Vestido BEIGE CURE 
 
Talla M 
 
Modelo 135598 
 
92% Rayon 
 
8% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/106222692_2708361092712878_2236778821174590723_n.jpg,https://georginasj.com/tienda/producto/vestido-beige-cure/,"Vestidos","GeorginaSJ",750MXN,in stock,wc_post_id_608,https://georginasj.com/tienda/carrito/?add-to-cart=608,"https://georginasj.com/tienda/wp-content/uploads/2020/06/106751036_674222796491814_2396702284467418495_n.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750MXN,new,published,,
wc_post_id_607,"VESTIDO Blanco/Dorado","Vestido Blanco/Dorado 
 
Talla S 
 
Modelo 86982 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/106108036_2693032854307066_5593551824161145307_n.jpg,https://georginasj.com/tienda/producto/vestido-blanco-dorado-2/,"Vestidos","GeorginaSJ",950MXN,in stock,wc_post_id_607,https://georginasj.com/tienda/carrito/?add-to-cart=607,"https://georginasj.com/tienda/wp-content/uploads/2020/06/105942239_885980671894535_1523136079447886529_n.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,850MXN,new,published,,
wc_post_id_606,"Vestido Gasa Animal Print","VESTIDO GASA ANIMAL PRINT 
 
Talla S 
 
Modelo 64748 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/80262629_1953819864755518_7175512013107130394_n.jpg,https://georginasj.com/tienda/producto/vestido-gasa-animal-print/,"Vestidos","GeorginaSJ",650MXN,in stock,wc_post_id_606,https://georginasj.com/tienda/carrito/?add-to-cart=606,"https://georginasj.com/tienda/wp-content/uploads/2020/06/105368058_361269504843503_7786727110305386822_n.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650MXN,new,published,,
wc_post_id_604,"Vestido NUDE","VESTIDO NUDE  
Talla 6 
 
Modelo 61684 
 
95% Polyester 
 
5% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/105670055_299310081194511_7679099239280549285_n.jpg,https://georginasj.com/tienda/producto/vestido-blanco-dorado/,"Vestidos","GeorginaSJ",650MXN,in stock,wc_post_id_604,https://georginasj.com/tienda/carrito/?add-to-cart=604,"https://georginasj.com/tienda/wp-content/uploads/2020/06/83730203_299469147914230_3859944728442867590_n.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650MXN,new,published,,
wc_post_id_582,"COORDINADO ROSA PASTEL 2","COORDINADO ROSA PASTEL 2 
 
  Talla: Unitalla 
  Color: rosa pastel 
  Cod: rosapastel2",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-18.png,https://georginasj.com/tienda/producto/coordinado-rosa-pastel-2/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_582,https://georginasj.com/tienda/carrito/?add-to-cart=582,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_580,"CORDINADO AZUL 23","CORDINADO AZUL 23 
 
  Talla: Unitalla 
  Color: azul 
  Cod: azul23",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-17.png,https://georginasj.com/tienda/producto/cordinado-azul-23/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_580,https://georginasj.com/tienda/carrito/?add-to-cart=580,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_578,"COORDINADO BLANCO 341","COORDINADO BLANCO 341 
 
  Talla: Unitalla 
  Color: blanco 
  Cod: blanco341",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-16.png,https://georginasj.com/tienda/producto/coordinado-blanco-341/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_578,https://georginasj.com/tienda/carrito/?add-to-cart=578,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_576,"COORDINADO BLANCO 02","COORDINADO BLANCO 02 
 
  Talla: Unitalla 
  Color: blanco 
  Cod: blanco02",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-15.png,https://georginasj.com/tienda/producto/coordinado-blanco-02/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_576,https://georginasj.com/tienda/carrito/?add-to-cart=576,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_574,"COORDINADO NEGRO 03","COORDINADO NEGRO 03 
 
  Talla: Unitalla 
  Color: negro 
  Cod: negro03",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-14.png,https://georginasj.com/tienda/producto/coordinado-negro-03/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_574,https://georginasj.com/tienda/carrito/?add-to-cart=574,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_572,"COORDINADO NEGRO 07","COORDINADO NEGRO 07 
 
  Talla: Unitalla 
  Color: negro 
  Cod: negro07",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-13.png,https://georginasj.com/tienda/producto/coordinado-negro-07/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_572,https://georginasj.com/tienda/carrito/?add-to-cart=572,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_569,"COORDINADO ANIMAL PRINT","COORDINADO ANIMAL PRINT 
 
  Talla: Unitalla 
  Color: animal print 
  Cod: 078",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-11.png,https://georginasj.com/tienda/producto/coordinado-animal-print/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_569,https://georginasj.com/tienda/carrito/?add-to-cart=569,"https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-12.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_567,"COORDINADO ROSA PASTEL","COORDINADO ROSA 
 
  Talla: Unitalla 
  Color: rosa pastel 
  Cod: rosapastel1",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-10.png,https://georginasj.com/tienda/producto/coordinado-rosa-pastel/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_567,https://georginasj.com/tienda/carrito/?add-to-cart=567,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_565,"COORDINADO ROSA","COORDINADO ROSA 
 
  Talla: Unitalla 
  Color: rosa 
  Cod: rosa1",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-9.png,https://georginasj.com/tienda/producto/coordinado-rosa/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_565,https://georginasj.com/tienda/carrito/?add-to-cart=565,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_563,"COORDINADO GUINDO","COORDINADO GUINDO 
 
  Talla: Unitalla 
  Color: guindo 
  Cod: 067",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-8.png,https://georginasj.com/tienda/producto/coordinado-guindo/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_563,https://georginasj.com/tienda/carrito/?add-to-cart=563,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_561,"COORDINADO AMARILLO","COORDINADO AMARILLO 
 
  Talla: Unitalla 
  Color: amarillo 
  Cod: 0243",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-7.png,https://georginasj.com/tienda/producto/coordinado-amarillo/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_561,https://georginasj.com/tienda/carrito/?add-to-cart=561,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_559,"BABYDOLL MODELO 0245","BABYDOLL MODELO 0245 
 
 
  Talla: Unitalla 
  Color: rosa 
  Cod: 0245",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-6.png,https://georginasj.com/tienda/producto/babydoll-modelo-0245/,"Lencería","GeorginaSJ",350MXN,in stock,wc_post_id_559,https://georginasj.com/tienda/carrito/?add-to-cart=559,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350MXN,new,published,,
wc_post_id_556,"COORDINADO BLANCO","COORDINADO BLANCO 
 
  Talla: Unitalla 
  Color: Blanco 
  Cod: 0090",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-5.png,https://georginasj.com/tienda/producto/coordinado-blanco/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_556,https://georginasj.com/tienda/carrito/?add-to-cart=556,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_554,"COORDINADO ROJO","COORDINADO ROJO 
 
  Talla: Unitalla 
  Color: rojo 
  Cod: 0234",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-4.png,https://georginasj.com/tienda/producto/coordinado-rojo/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_554,https://georginasj.com/tienda/carrito/?add-to-cart=554,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_552,"COORDINADO LILA","COORDINADO LILA 
 
  Talla: Unitalla 
  Color: lila 
  Cod: 01lila",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-3.png,https://georginasj.com/tienda/producto/coordinado-lila/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_552,https://georginasj.com/tienda/carrito/?add-to-cart=552,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_550,"COORDINADO AZUL","CORDINADO AZUL 
 
  Talla: Unitalla 
  Color: azul 
  cod: cordazulsj",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-2.png,https://georginasj.com/tienda/producto/coordinado-azul/,"Lencería","GeorginaSJ",250MXN,in stock,wc_post_id_550,https://georginasj.com/tienda/carrito/?add-to-cart=550,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250MXN,new,published,,
wc_post_id_548,"BABYDOLL MODELO 01768","BABYDOLL MODELO 01768 
 
  Talla: Unitalla 
  Color: Blanco 
  Cod: 01768",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby-1.png,https://georginasj.com/tienda/producto/babydoll-modelo-01768/,"Lencería","GeorginaSJ",350MXN,in stock,wc_post_id_548,https://georginasj.com/tienda/carrito/?add-to-cart=548,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350MXN,new,published,,
wc_post_id_546,"BABYDOLL MODELO 01251","BABYDOLL MODELO 01251 
 
 
  Talla: Unitalla 
  Color: rojo 
  Cod: 01251",https://georginasj.com/tienda/wp-content/uploads/2020/06/baby.png,https://georginasj.com/tienda/producto/babydoll-modelo-01251/,"Lencería","GeorginaSJ",350MXN,in stock,wc_post_id_546,https://georginasj.com/tienda/carrito/?add-to-cart=546,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350MXN,new,published,,
wc_post_id_543,"BLUSA A'GACI SEDA","BLUSA A'GACI SEDA 
 
  Size S 
  $550",https://georginasj.com/tienda/wp-content/uploads/2020/06/blusas-5.png,https://georginasj.com/tienda/producto/blusa-agaci-seda/,"Blusas","GeorginaSJ",550MXN,in stock,wc_post_id_543,https://georginasj.com/tienda/carrito/?add-to-cart=543,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550MXN,new,published,,
wc_post_id_541,"BLUSA HOMBROS RAYADA","BLUSA HOMBROS RAYADA 
 
  Azul/blanco rayada 
  Size L 
  $550",https://georginasj.com/tienda/wp-content/uploads/2020/06/blusas-4.png,https://georginasj.com/tienda/producto/blusa-hombros-rayada/,"Blusas","GeorginaSJ",550MXN,out of stock,wc_post_id_541,https://georginasj.com/tienda/carrito/?add-to-cart=541,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550MXN,new,published,,
wc_post_id_539,"VESTIDO DORADO","VESTIDO DORADO 
 
  Size S 
  $450",https://georginasj.com/tienda/wp-content/uploads/2020/06/blusas-3.png,https://georginasj.com/tienda/producto/vestido-dorado/,"Vestidos","GeorginaSJ",550MXN,in stock,wc_post_id_539,https://georginasj.com/tienda/carrito/?add-to-cart=539,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,450MXN,new,published,,
wc_post_id_530,"JEANS LAVORO 3x$1000","JEANS LAVORO 3x$1000 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-37.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-9/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_530,https://georginasj.com/tienda/carrito/?add-to-cart=530,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-12-1.png,https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000.png,https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-1.png,https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-2.png,https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-3.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_528,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-36.png,https://georginasj.com/tienda/producto/jeans-lavoro-14/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_528,https://georginasj.com/tienda/carrito/?add-to-cart=528,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_526,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-35.png,https://georginasj.com/tienda/producto/jeans-lavoro-13/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_526,https://georginasj.com/tienda/carrito/?add-to-cart=526,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_524,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-34.png,https://georginasj.com/tienda/producto/jeans-lavoro-12/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_524,https://georginasj.com/tienda/carrito/?add-to-cart=524,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_522,,"Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-33.png,https://georginasj.com/tienda/producto/jeans-lavoro-11/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_522,https://georginasj.com/tienda/carrito/?add-to-cart=522,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_520,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-31.png,https://georginasj.com/tienda/producto/jeans-lavoro-10/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_520,https://georginasj.com/tienda/carrito/?add-to-cart=520,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_518,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-30.png,https://georginasj.com/tienda/producto/jeans-lavoro-9/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_518,https://georginasj.com/tienda/carrito/?add-to-cart=518,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_516,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-29.png,https://georginasj.com/tienda/producto/jeans-lavoro-8/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_516,https://georginasj.com/tienda/carrito/?add-to-cart=516,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_514,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-28.png,https://georginasj.com/tienda/producto/jeans-lavoro-7/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_514,https://georginasj.com/tienda/carrito/?add-to-cart=514,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_512,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-27.png,https://georginasj.com/tienda/producto/jeans-lavoro-6/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_512,https://georginasj.com/tienda/carrito/?add-to-cart=512,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_510,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-26.png,https://georginasj.com/tienda/producto/jeans-lavoro-5/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_510,https://georginasj.com/tienda/carrito/?add-to-cart=510,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_508,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-25.png,https://georginasj.com/tienda/producto/jeans-lavoro-4/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_508,https://georginasj.com/tienda/carrito/?add-to-cart=508,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_506,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-24.png,https://georginasj.com/tienda/producto/jeans-lavoro-3/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_506,https://georginasj.com/tienda/carrito/?add-to-cart=506,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_504,"JEANS LAVORO","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-23.png,https://georginasj.com/tienda/producto/jeans-lavoro-2/,"LAVORO","GeorginaSJ",500MXN,in stock,wc_post_id_504,https://georginasj.com/tienda/carrito/?add-to-cart=504,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_502,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-21.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-8/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_502,https://georginasj.com/tienda/carrito/?add-to-cart=502,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_499,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-20.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-7/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_499,https://georginasj.com/tienda/carrito/?add-to-cart=499,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-2.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_497,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-19.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-6/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_497,https://georginasj.com/tienda/carrito/?add-to-cart=497,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-5.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_495,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-18.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-5/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_495,https://georginasj.com/tienda/carrito/?add-to-cart=495,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-1.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_492,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-17-1.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-4/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_492,https://georginasj.com/tienda/carrito/?add-to-cart=492,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-1.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_490,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-16.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-3/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_490,https://georginasj.com/tienda/carrito/?add-to-cart=490,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-5.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_488,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-15.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000-2/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_488,https://georginasj.com/tienda/carrito/?add-to-cart=488,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-9.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_486,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-14.png,https://georginasj.com/tienda/producto/jeans-lavoro-3x1000/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_486,https://georginasj.com/tienda/carrito/?add-to-cart=486,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-12.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_469,"JEANS LAVORO 3x$1000","Jeans lavoro 
 
  Tallas: 1, 2, 3, 4 Y 5 
  Aplica promoción 3 jeans por $1000 
  Los puedes combinar como tu gustes, siempre y cuando apliquen para promoción de 3x$1000 
  Precio normal por pieza $500",https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-13.png,https://georginasj.com/tienda/producto/jeans-lavoro-2-3x1000/,"LAVORO","GeorginaSJ",1500MXN,in stock,wc_post_id_469,https://georginasj.com/tienda/carrito/?add-to-cart=469,"https://georginasj.com/tienda/wp-content/uploads/2020/06/3x1000-3.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1000MXN,new,published,,
wc_post_id_437,"PLAYERA CALVIN KLEIN MOSTAZA","PLAYERA CALVIN KLEIN MOSTAZA 
 
  Size S 
  Mostaza 
  Calvin Klein",https://georginasj.com/tienda/wp-content/uploads/2020/06/600.png,https://georginasj.com/tienda/producto/playera-calvin-klein-mostaza/,"Playeras","GeorginaSJ",600MXN,in stock,wc_post_id_437,https://georginasj.com/tienda/carrito/?add-to-cart=437,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,600MXN,new,published,,
wc_post_id_435,"PLAYERA NAUTICA","PLAYERA NAUTICA 
 
  Small 
  Nautica",https://georginasj.com/tienda/wp-content/uploads/2020/06/Nautica-520.png,https://georginasj.com/tienda/producto/playera-nautica-2/,"Playeras","GeorginaSJ",520MXN,in stock,wc_post_id_435,https://georginasj.com/tienda/carrito/?add-to-cart=435,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,520MXN,new,published,,
wc_post_id_433,"PLAYERA TIPO POLO NAUTICA","PLAYERA TIPO POLO NAUTICA 
 
  Tipo polo Nautica 
  Amarillo Pastel 
  Size M",https://georginasj.com/tienda/wp-content/uploads/2020/06/890.png,https://georginasj.com/tienda/producto/playera-tipo-polo-nautica/,"Playeras","GeorginaSJ",890MXN,in stock,wc_post_id_433,https://georginasj.com/tienda/carrito/?add-to-cart=433,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,890MXN,new,published,,
